Date,Actual,Predicted,Model
2020-10-26,0.1280511045577092,0.1460269165264526,Historical Volatility
2020-10-26,0.1280511045577092,0.14521630836726726,GARCH
2020-10-26,0.1280511045577092,0.14159669874521336,Random Forest
2020-10-26,0.1280511045577092,0.1486205756664276,XGBoost
2020-10-26,0.1280511045577092,0.17148089408874512,Hybrid GARCH+ML
2020-10-27,0.1366899556502996,0.12538346990326518,Historical Volatility
2020-10-27,0.1366899556502996,0.14521630836726726,GARCH
2020-10-27,0.1366899556502996,0.1390970951306556,Random Forest
2020-10-27,0.1366899556502996,0.13632835447788239,XGBoost
2020-10-27,0.1366899556502996,0.15724487602710724,Hybrid GARCH+ML
2020-10-28,0.11264430457757647,0.13331652123921992,Historical Volatility
2020-10-28,0.11264430457757647,0.14521630836726726,GARCH
2020-10-28,0.11264430457757647,0.14069777283206822,Random Forest
2020-10-28,0.11264430457757647,0.15438029170036316,XGBoost
2020-10-28,0.11264430457757647,0.16643066704273224,Hybrid GARCH+ML
2020-10-29,0.16455920621757347,0.13277636747130525,Historical Volatility
2020-10-29,0.16455920621757347,0.14521630836726726,GARCH
2020-10-29,0.16455920621757347,0.14098745984958122,Random Forest
2020-10-29,0.16455920621757347,0.16477756202220917,XGBoost
2020-10-29,0.16455920621757347,0.17546981573104858,Hybrid GARCH+ML
2020-10-30,0.18368065699382827,0.13295917107649594,Historical Volatility
2020-10-30,0.18368065699382827,0.14521630836726726,GARCH
2020-10-30,0.18368065699382827,0.1405809927276444,Random Forest
2020-10-30,0.18368065699382827,0.15459607541561127,XGBoost
2020-10-30,0.18368065699382827,0.16857147216796875,Hybrid GARCH+ML
2020-11-02,0.2152611933626195,0.11825671600449573,Historical Volatility
2020-11-02,0.2152611933626195,0.14521630836726726,GARCH
2020-11-02,0.2152611933626195,0.13929016105054132,Random Forest
2020-11-02,0.2152611933626195,0.15025319159030914,XGBoost
2020-11-02,0.2152611933626195,0.16865549981594086,Hybrid GARCH+ML
2020-11-03,0.21904057256378265,0.1255408879040762,Historical Volatility
2020-11-03,0.21904057256378265,0.14521630836726726,GARCH
2020-11-03,0.21904057256378265,0.1381246690203179,Random Forest
2020-11-03,0.21904057256378265,0.14036573469638824,XGBoost
2020-11-03,0.21904057256378265,0.15610797703266144,Hybrid GARCH+ML
2020-11-04,0.22160119043610293,0.12689616768670714,Historical Volatility
2020-11-04,0.22160119043610293,0.14521630836726726,GARCH
2020-11-04,0.22160119043610293,0.13728262741693242,Random Forest
2020-11-04,0.22160119043610293,0.14435628056526184,XGBoost
2020-11-04,0.22160119043610293,0.1647670716047287,Hybrid GARCH+ML
2020-11-05,0.18575193386531597,0.13760525278894448,Historical Volatility
2020-11-05,0.18575193386531597,0.14521630836726726,GARCH
2020-11-05,0.18575193386531597,0.13622677599794586,Random Forest
2020-11-05,0.18575193386531597,0.12527170777320862,XGBoost
2020-11-05,0.18575193386531597,0.1427256166934967,Hybrid GARCH+ML
2020-11-06,0.1667665206965192,0.13405485022248373,Historical Volatility
2020-11-06,0.1667665206965192,0.1501094417474509,GARCH
2020-11-06,0.1667665206965192,0.14203912310989353,Random Forest
2020-11-06,0.1667665206965192,0.13063356280326843,XGBoost
2020-11-06,0.1667665206965192,0.14726872742176056,Hybrid GARCH+ML
2020-11-09,0.14922967164232526,0.14236097076940762,Historical Volatility
2020-11-09,0.14922967164232526,0.1501094417474509,GARCH
2020-11-09,0.14922967164232526,0.14170027154916098,Random Forest
2020-11-09,0.14922967164232526,0.12949000298976898,XGBoost
2020-11-09,0.14922967164232526,0.1363062858581543,Hybrid GARCH+ML
2020-11-10,0.11937934009333445,0.14555482392327126,Historical Volatility
2020-11-10,0.11937934009333445,0.1501094417474509,GARCH
2020-11-10,0.11937934009333445,0.14135506412294307,Random Forest
2020-11-10,0.11937934009333445,0.13126778602600098,XGBoost
2020-11-10,0.11937934009333445,0.13972926139831543,Hybrid GARCH+ML
2020-11-11,0.135462949144336,0.14640006044524295,Historical Volatility
2020-11-11,0.135462949144336,0.1501094417474509,GARCH
2020-11-11,0.135462949144336,0.14212722551130727,Random Forest
2020-11-11,0.135462949144336,0.1321580559015274,XGBoost
2020-11-11,0.135462949144336,0.14106200635433197,Hybrid GARCH+ML
2020-11-12,0.14011106091770414,0.1489574847259117,Historical Volatility
2020-11-12,0.14011106091770414,0.1501094417474509,GARCH
2020-11-12,0.14011106091770414,0.1458051488589924,Random Forest
2020-11-12,0.14011106091770414,0.14236389100551605,XGBoost
2020-11-12,0.14011106091770414,0.1619366705417633,Hybrid GARCH+ML
2020-11-13,0.14402508224206914,0.1432305408284852,Historical Volatility
2020-11-13,0.14402508224206914,0.1501094417474509,GARCH
2020-11-13,0.14402508224206914,0.1440744807737519,Random Forest
2020-11-13,0.14402508224206914,0.13792729377746582,XGBoost
2020-11-13,0.14402508224206914,0.1566881239414215,Hybrid GARCH+ML
2020-11-17,0.1355261773451206,0.1448992242535531,Historical Volatility
2020-11-17,0.1355261773451206,0.1501094417474509,GARCH
2020-11-17,0.1355261773451206,0.14270559593556975,Random Forest
2020-11-17,0.1355261773451206,0.14647172391414642,XGBoost
2020-11-17,0.1355261773451206,0.1565728336572647,Hybrid GARCH+ML
2020-11-18,0.16955270125806227,0.14472510942647954,Historical Volatility
2020-11-18,0.16955270125806227,0.1501094417474509,GARCH
2020-11-18,0.16955270125806227,0.14432538624986807,Random Forest
2020-11-18,0.16955270125806227,0.15545444190502167,XGBoost
2020-11-18,0.16955270125806227,0.1665153056383133,Hybrid GARCH+ML
2020-11-19,0.15899380190829082,0.15703979056358494,Historical Volatility
2020-11-19,0.15899380190829082,0.1501094417474509,GARCH
2020-11-19,0.15899380190829082,0.14454858363437878,Random Forest
2020-11-19,0.15899380190829082,0.14443619549274445,XGBoost
2020-11-19,0.15899380190829082,0.16072924435138702,Hybrid GARCH+ML
2020-11-20,0.15177293779775167,0.15533499587610305,Historical Volatility
2020-11-20,0.15177293779775167,0.1501094417474509,GARCH
2020-11-20,0.15177293779775167,0.14545839797387553,Random Forest
2020-11-20,0.15177293779775167,0.15317034721374512,XGBoost
2020-11-20,0.15177293779775167,0.1682109534740448,Hybrid GARCH+ML
2020-11-23,0.1657597089731456,0.15535262875491151,Historical Volatility
2020-11-23,0.1657597089731456,0.1501094417474509,GARCH
2020-11-23,0.1657597089731456,0.14568684450843547,Random Forest
2020-11-23,0.1657597089731456,0.14918535947799683,XGBoost
2020-11-23,0.1657597089731456,0.167621448636055,Hybrid GARCH+ML
2020-11-24,0.15011981632336854,0.1416159210163878,Historical Volatility
2020-11-24,0.15011981632336854,0.1501094417474509,GARCH
2020-11-24,0.15011981632336854,0.1489267816310666,Random Forest
2020-11-24,0.15011981632336854,0.1426256000995636,XGBoost
2020-11-24,0.15011981632336854,0.15054506063461304,Hybrid GARCH+ML
2020-11-25,0.10503676893568926,0.15744076856431852,Historical Volatility
2020-11-25,0.10503676893568926,0.1501094417474509,GARCH
2020-11-25,0.10503676893568926,0.14653686406678113,Random Forest
2020-11-25,0.10503676893568926,0.1443224996328354,XGBoost
2020-11-25,0.10503676893568926,0.15676572918891907,Hybrid GARCH+ML
2020-11-26,0.10265675613372316,0.1444523221705404,Historical Volatility
2020-11-26,0.10265675613372316,0.1501094417474509,GARCH
2020-11-26,0.10265675613372316,0.14912218538327685,Random Forest
2020-11-26,0.10265675613372316,0.14855247735977173,XGBoost
2020-11-26,0.10265675613372316,0.15738652646541595,Hybrid GARCH+ML
2020-11-27,0.11458606946707378,0.14162440125395503,Historical Volatility
2020-11-27,0.11458606946707378,0.1501094417474509,GARCH
2020-11-27,0.11458606946707378,0.1303684747457293,Random Forest
2020-11-27,0.11458606946707378,0.12237196415662766,XGBoost
2020-11-27,0.11458606946707378,0.12843497097492218,Hybrid GARCH+ML
2020-12-01,0.0877565493517109,0.13982464720601356,Historical Volatility
2020-12-01,0.0877565493517109,0.1501094417474509,GARCH
2020-12-01,0.0877565493517109,0.13287953792657084,Random Forest
2020-12-01,0.0877565493517109,0.11072799563407898,XGBoost
2020-12-01,0.0877565493517109,0.12007487565279007,Hybrid GARCH+ML
2020-12-02,0.11336110012565052,0.14065928642339723,Historical Volatility
2020-12-02,0.11336110012565052,0.1501094417474509,GARCH
2020-12-02,0.11336110012565052,0.12956390040588622,Random Forest
2020-12-02,0.11336110012565052,0.11938033252954483,XGBoost
2020-12-02,0.11336110012565052,0.12668466567993164,Hybrid GARCH+ML
2020-12-03,0.11595337936032678,0.13928484574122663,Historical Volatility
2020-12-03,0.11595337936032678,0.1501094417474509,GARCH
2020-12-03,0.11595337936032678,0.12922697445544618,Random Forest
2020-12-03,0.11595337936032678,0.11817837506532669,XGBoost
2020-12-03,0.11595337936032678,0.13547836244106293,Hybrid GARCH+ML
2020-12-04,0.0964257859399472,0.13974832260366438,Historical Volatility
2020-12-04,0.0964257859399472,0.1501094417474509,GARCH
2020-12-04,0.0964257859399472,0.1290833351837832,Random Forest
2020-12-04,0.0964257859399472,0.11539096385240555,XGBoost
2020-12-04,0.0964257859399472,0.12671707570552826,Hybrid GARCH+ML
2020-12-07,0.0845501887647906,0.13234452052030057,Historical Volatility
2020-12-07,0.0845501887647906,0.1501094417474509,GARCH
2020-12-07,0.0845501887647906,0.1290458407487133,Random Forest
2020-12-07,0.0845501887647906,0.11729985475540161,XGBoost
2020-12-07,0.0845501887647906,0.1300676017999649,Hybrid GARCH+ML
2020-12-08,0.08236861340209875,0.12995328177373117,Historical Volatility
2020-12-08,0.08236861340209875,0.14145197894690867,GARCH
2020-12-08,0.08236861340209875,0.12107453440199359,Random Forest
2020-12-08,0.08236861340209875,0.11185921728610992,XGBoost
2020-12-08,0.08236861340209875,0.12874901294708252,Hybrid GARCH+ML
2020-12-09,0.07217786548674435,0.12458535935880995,Historical Volatility
2020-12-09,0.07217786548674435,0.14145197894690867,GARCH
2020-12-09,0.07217786548674435,0.12139306448404348,Random Forest
2020-12-09,0.07217786548674435,0.10907763242721558,XGBoost
2020-12-09,0.07217786548674435,0.12185205519199371,Hybrid GARCH+ML
2020-12-10,0.07347224070022303,0.12232074080227408,Historical Volatility
2020-12-10,0.07347224070022303,0.14145197894690867,GARCH
2020-12-10,0.07347224070022303,0.11887069541251216,Random Forest
2020-12-10,0.07347224070022303,0.11172304302453995,XGBoost
2020-12-10,0.07347224070022303,0.12365475296974182,Hybrid GARCH+ML
2020-12-11,0.07178787187831921,0.120213559599926,Historical Volatility
2020-12-11,0.07178787187831921,0.14145197894690867,GARCH
2020-12-11,0.07178787187831921,0.11823579316196486,Random Forest
2020-12-11,0.07178787187831921,0.10883268713951111,XGBoost
2020-12-11,0.07178787187831921,0.12084099650382996,Hybrid GARCH+ML
2020-12-14,0.23649323312337367,0.11690178801181732,Historical Volatility
2020-12-14,0.23649323312337367,0.14145197894690867,GARCH
2020-12-14,0.23649323312337367,0.11839622538873201,Random Forest
2020-12-14,0.23649323312337367,0.10728058964014053,XGBoost
2020-12-14,0.23649323312337367,0.11709338426589966,Hybrid GARCH+ML
2020-12-15,0.24747338778957245,0.1172169394176141,Historical Volatility
2020-12-15,0.24747338778957245,0.14145197894690867,GARCH
2020-12-15,0.24747338778957245,0.11856476386668632,Random Forest
2020-12-15,0.24747338778957245,0.10815387964248657,XGBoost
2020-12-15,0.24747338778957245,0.11808683723211288,Hybrid GARCH+ML
2020-12-16,0.25032412896746,0.11426579389244315,Historical Volatility
2020-12-16,0.25032412896746,0.14145197894690867,GARCH
2020-12-16,0.25032412896746,0.10881771193523836,Random Forest
2020-12-16,0.25032412896746,0.10259361565113068,XGBoost
2020-12-16,0.25032412896746,0.11812139302492142,Hybrid GARCH+ML
2020-12-17,0.2601455523222074,0.11413224261203953,Historical Volatility
2020-12-17,0.2601455523222074,0.14145197894690867,GARCH
2020-12-17,0.2601455523222074,0.11048209159092533,Random Forest
2020-12-17,0.2601455523222074,0.10086185485124588,XGBoost
2020-12-17,0.2601455523222074,0.11292444914579391,Hybrid GARCH+ML
2020-12-18,0.267638051422727,0.0976762169558007,Historical Volatility
2020-12-18,0.267638051422727,0.14145197894690867,GARCH
2020-12-18,0.267638051422727,0.10338100407578782,Random Forest
2020-12-18,0.267638051422727,0.09882695227861404,XGBoost
2020-12-18,0.267638051422727,0.11392605304718018,Hybrid GARCH+ML
2020-12-21,0.1457213789490938,0.15894731157795547,Historical Volatility
2020-12-21,0.1457213789490938,0.14145197894690867,GARCH
2020-12-21,0.1457213789490938,0.12517133400392422,Random Forest
2020-12-21,0.1457213789490938,0.1286037564277649,XGBoost
2020-12-21,0.1457213789490938,0.12720507383346558,Hybrid GARCH+ML
2020-12-22,0.1285496986337215,0.1613974009169275,Historical Volatility
2020-12-22,0.1285496986337215,0.14145197894690867,GARCH
2020-12-22,0.1285496986337215,0.12517128459323587,Random Forest
2020-12-22,0.1285496986337215,0.11778706312179565,XGBoost
2020-12-22,0.1285496986337215,0.1251230686903,Hybrid GARCH+ML
2020-12-23,0.10735401136574718,0.1614319298003799,Historical Volatility
2020-12-23,0.10735401136574718,0.14145197894690867,GARCH
2020-12-23,0.10735401136574718,0.12540138672767312,Random Forest
2020-12-23,0.10735401136574718,0.11682961881160736,XGBoost
2020-12-23,0.10735401136574718,0.12466368824243546,Hybrid GARCH+ML
2020-12-24,0.07718054838277431,0.15065114198091611,Historical Volatility
2020-12-24,0.07718054838277431,0.14145197894690867,GARCH
2020-12-24,0.07718054838277431,0.1251394540850157,Random Forest
2020-12-24,0.07718054838277431,0.12120659649372101,XGBoost
2020-12-24,0.07718054838277431,0.12752985954284668,Hybrid GARCH+ML
2020-12-28,0.07229574361526701,0.1501223134163033,Historical Volatility
2020-12-28,0.07229574361526701,0.14145197894690867,GARCH
2020-12-28,0.07229574361526701,0.12492343271199938,Random Forest
2020-12-28,0.07229574361526701,0.11221456527709961,XGBoost
2020-12-28,0.07229574361526701,0.11982285976409912,Hybrid GARCH+ML
2020-12-29,0.07362497906541872,0.14911763488489327,Historical Volatility
2020-12-29,0.07362497906541872,0.14145197894690867,GARCH
2020-12-29,0.07362497906541872,0.14325538243739755,Random Forest
2020-12-29,0.07362497906541872,0.15486203134059906,XGBoost
2020-12-29,0.07362497906541872,0.16338896751403809,Hybrid GARCH+ML
2020-12-30,0.07417544738721404,0.1467020249424714,Historical Volatility
2020-12-30,0.07417544738721404,0.14145197894690867,GARCH
2020-12-30,0.07417544738721404,0.14279812069116843,Random Forest
2020-12-30,0.07417544738721404,0.13986872136592865,XGBoost
2020-12-30,0.07417544738721404,0.15268634259700775,Hybrid GARCH+ML
2020-12-31,0.07430982629606367,0.1468045118003747,Historical Volatility
2020-12-31,0.07430982629606367,0.14145197894690867,GARCH
2020-12-31,0.07430982629606367,0.1431425804734404,Random Forest
2020-12-31,0.07430982629606367,0.1472661942243576,XGBoost
2020-12-31,0.07430982629606367,0.1571090817451477,Hybrid GARCH+ML
2021-01-01,0.12697285874216319,0.1466911038122635,Historical Volatility
2021-01-01,0.12697285874216319,0.14145197894690867,GARCH
2021-01-01,0.12697285874216319,0.14290815793274922,Random Forest
2021-01-01,0.12697285874216319,0.14362359046936035,XGBoost
2021-01-01,0.12697285874216319,0.15629856288433075,Hybrid GARCH+ML
2021-01-04,0.13182553167721586,0.14602677361047103,Historical Volatility
2021-01-04,0.13182553167721586,0.14145197894690867,GARCH
2021-01-04,0.13182553167721586,0.1409660578090257,Random Forest
2021-01-04,0.13182553167721586,0.14358089864253998,XGBoost
2021-01-04,0.13182553167721586,0.1553589105606079,Hybrid GARCH+ML
2021-01-05,0.13320594013443957,0.14534549972665606,Historical Volatility
2021-01-05,0.13320594013443957,0.14145197894690867,GARCH
2021-01-05,0.13320594013443957,0.14258655023195613,Random Forest
2021-01-05,0.13320594013443957,0.14730937778949738,XGBoost
2021-01-05,0.13320594013443957,0.15920361876487732,Hybrid GARCH+ML
2021-01-06,0.13050984879125924,0.14735278211984754,Historical Volatility
2021-01-06,0.13050984879125924,0.1432020129322363,GARCH
2021-01-06,0.13050984879125924,0.1451400610725903,Random Forest
2021-01-06,0.13050984879125924,0.14534321427345276,XGBoost
2021-01-06,0.13050984879125924,0.15845459699630737,Hybrid GARCH+ML
2021-01-07,0.1312898885843056,0.14513601422104083,Historical Volatility
2021-01-07,0.1312898885843056,0.1432020129322363,GARCH
2021-01-07,0.1312898885843056,0.14788916470697713,Random Forest
2021-01-07,0.1312898885843056,0.15610194206237793,XGBoost
2021-01-07,0.1312898885843056,0.16033372282981873,Hybrid GARCH+ML
2021-01-08,0.1120727896411073,0.14983869979862036,Historical Volatility
2021-01-08,0.1120727896411073,0.1432020129322363,GARCH
2021-01-08,0.1120727896411073,0.1423549385300908,Random Forest
2021-01-08,0.1120727896411073,0.14535288512706757,XGBoost
2021-01-08,0.1120727896411073,0.15682095289230347,Hybrid GARCH+ML
2021-01-11,0.11684999868248334,0.15153389220792318,Historical Volatility
2021-01-11,0.11684999868248334,0.1432020129322363,GARCH
2021-01-11,0.11684999868248334,0.14227326101437396,Random Forest
2021-01-11,0.11684999868248334,0.14024607837200165,XGBoost
2021-01-11,0.11684999868248334,0.15180163085460663,Hybrid GARCH+ML
2021-01-12,0.16172493297993346,0.15168838329274184,Historical Volatility
2021-01-12,0.16172493297993346,0.1432020129322363,GARCH
2021-01-12,0.16172493297993346,0.14194141278268085,Random Forest
2021-01-12,0.16172493297993346,0.1372244954109192,XGBoost
2021-01-12,0.16172493297993346,0.14853467047214508,Hybrid GARCH+ML
2021-01-13,0.1725461446139247,0.151859071793428,Historical Volatility
2021-01-13,0.1725461446139247,0.1432020129322363,GARCH
2021-01-13,0.1725461446139247,0.14225039209652965,Random Forest
2021-01-13,0.1725461446139247,0.14147253334522247,XGBoost
2021-01-13,0.1725461446139247,0.15311424434185028,Hybrid GARCH+ML
2021-01-14,0.17391023198974015,0.15081676169870947,Historical Volatility
2021-01-14,0.17391023198974015,0.1432020129322363,GARCH
2021-01-14,0.17391023198974015,0.14049994987648617,Random Forest
2021-01-14,0.17391023198974015,0.13514643907546997,XGBoost
2021-01-14,0.17391023198974015,0.14753663539886475,Hybrid GARCH+ML
2021-01-15,0.18826451175747053,0.1591210043783349,Historical Volatility
2021-01-15,0.18826451175747053,0.1432020129322363,GARCH
2021-01-15,0.18826451175747053,0.1400216206715906,Random Forest
2021-01-15,0.18826451175747053,0.14494062960147858,XGBoost
2021-01-15,0.18826451175747053,0.15676771104335785,Hybrid GARCH+ML
2021-01-18,0.184719500201043,0.1657611522841332,Historical Volatility
2021-01-18,0.184719500201043,0.1432020129322363,GARCH
2021-01-18,0.184719500201043,0.13978043638048976,Random Forest
2021-01-18,0.184719500201043,0.1487763673067093,XGBoost
2021-01-18,0.184719500201043,0.16519856452941895,Hybrid GARCH+ML
2021-01-19,0.1969926261105012,0.11702685843398349,Historical Volatility
2021-01-19,0.1969926261105012,0.1432020129322363,GARCH
2021-01-19,0.1969926261105012,0.1414963482623135,Random Forest
2021-01-19,0.1969926261105012,0.13467225432395935,XGBoost
2021-01-19,0.1969926261105012,0.13934120535850525,Hybrid GARCH+ML
2021-01-20,0.2026331746830394,0.11596071431612244,Historical Volatility
2021-01-20,0.2026331746830394,0.1432020129322363,GARCH
2021-01-20,0.2026331746830394,0.13325197459255855,Random Forest
2021-01-20,0.2026331746830394,0.134230375289917,XGBoost
2021-01-20,0.2026331746830394,0.13796405494213104,Hybrid GARCH+ML
2021-01-21,0.2220752470486894,0.11709931826108762,Historical Volatility
2021-01-21,0.2220752470486894,0.1432020129322363,GARCH
2021-01-21,0.2220752470486894,0.1364093269135741,Random Forest
2021-01-21,0.2220752470486894,0.14016938209533691,XGBoost
2021-01-21,0.2220752470486894,0.1416860669851303,Hybrid GARCH+ML
2021-01-22,0.3821591562194412,0.13092725031968416,Historical Volatility
2021-01-22,0.3821591562194412,0.1432020129322363,GARCH
2021-01-22,0.3821591562194412,0.1404573145113452,Random Forest
2021-01-22,0.3821591562194412,0.13097529113292694,XGBoost
2021-01-22,0.3821591562194412,0.13956327736377716,Hybrid GARCH+ML
2021-01-25,0.4172242744021558,0.13443241670479147,Historical Volatility
2021-01-25,0.4172242744021558,0.1432020129322363,GARCH
2021-01-25,0.4172242744021558,0.14014468084841436,Random Forest
2021-01-25,0.4172242744021558,0.14996813237667084,XGBoost
2021-01-25,0.4172242744021558,0.15216436982154846,Hybrid GARCH+ML
2021-01-27,0.40013507417513755,0.1522720348527196,Historical Volatility
2021-01-27,0.40013507417513755,0.1432020129322363,GARCH
2021-01-27,0.40013507417513755,0.14137795855298108,Random Forest
2021-01-27,0.40013507417513755,0.14620280265808105,XGBoost
2021-01-27,0.40013507417513755,0.1603582352399826,Hybrid GARCH+ML
2021-01-28,0.39597000608398636,0.15645300119732589,Historical Volatility
2021-01-28,0.39597000608398636,0.1432020129322363,GARCH
2021-01-28,0.39597000608398636,0.14926697519130946,Random Forest
2021-01-28,0.39597000608398636,0.16698822379112244,XGBoost
2021-01-28,0.39597000608398636,0.17971909046173096,Hybrid GARCH+ML
2021-01-29,0.38473847896383806,0.16281099302648455,Historical Volatility
2021-01-29,0.38473847896383806,0.1432020129322363,GARCH
2021-01-29,0.38473847896383806,0.18330059359781628,Random Forest
2021-01-29,0.38473847896383806,0.1937142312526703,XGBoost
2021-01-29,0.38473847896383806,0.20045626163482666,Hybrid GARCH+ML
2021-02-01,0.21914196285293033,0.2346906802722303,Historical Volatility
2021-02-01,0.21914196285293033,0.1432020129322363,GARCH
2021-02-01,0.21914196285293033,0.17526366914667657,Random Forest
2021-02-01,0.21914196285293033,0.19228379428386688,XGBoost
2021-02-01,0.21914196285293033,0.19608835875988007,Hybrid GARCH+ML
2021-02-02,0.12508207581338376,0.2492101712282672,Historical Volatility
2021-02-02,0.12508207581338376,0.1432020129322363,GARCH
2021-02-02,0.12508207581338376,0.1601789288176224,Random Forest
2021-02-02,0.12508207581338376,0.15531209111213684,XGBoost
2021-02-02,0.12508207581338376,0.1665433794260025,Hybrid GARCH+ML
2021-02-03,0.10464048891833129,0.2505941084566815,Historical Volatility
2021-02-03,0.10464048891833129,0.1432020129322363,GARCH
2021-02-03,0.10464048891833129,0.15794782061300705,Random Forest
2021-02-03,0.10464048891833129,0.1418505758047104,XGBoost
2021-02-03,0.10464048891833129,0.15013118088245392,Hybrid GARCH+ML
2021-02-04,0.09682367334592644,0.2502328767432113,Historical Volatility
2021-02-04,0.09682367334592644,0.24688628187866465,GARCH
2021-02-04,0.09682367334592644,0.14022078168523264,Random Forest
2021-02-04,0.09682367334592644,0.12413290143013,XGBoost
2021-02-04,0.09682367334592644,0.13031408190727234,Hybrid GARCH+ML
2021-02-05,0.0959754731698532,0.24996263917658462,Historical Volatility
2021-02-05,0.0959754731698532,0.24688628187866465,GARCH
2021-02-05,0.0959754731698532,0.1436693540161732,Random Forest
2021-02-05,0.0959754731698532,0.12883171439170837,XGBoost
2021-02-05,0.0959754731698532,0.1280170977115631,Hybrid GARCH+ML
2021-02-08,0.07738829266103425,0.24879220243248923,Historical Volatility
2021-02-08,0.07738829266103425,0.24688628187866465,GARCH
2021-02-08,0.07738829266103425,0.14705114172168482,Random Forest
2021-02-08,0.07738829266103425,0.13461853563785553,XGBoost
2021-02-08,0.07738829266103425,0.1346747875213623,Hybrid GARCH+ML
2021-02-09,0.07733020155086605,0.24762350897476076,Historical Volatility
2021-02-09,0.07733020155086605,0.24688628187866465,GARCH
2021-02-09,0.07733020155086605,0.15237999547714126,Random Forest
2021-02-09,0.07733020155086605,0.15248166024684906,XGBoost
2021-02-09,0.07733020155086605,0.15400385856628418,Hybrid GARCH+ML
2021-02-10,0.09134346297968719,0.24742952052770123,Historical Volatility
2021-02-10,0.09134346297968719,0.24688628187866465,GARCH
2021-02-10,0.09134346297968719,0.15218132169217238,Random Forest
2021-02-10,0.09134346297968719,0.14987099170684814,XGBoost
2021-02-10,0.09134346297968719,0.16104039549827576,Hybrid GARCH+ML
2021-02-11,0.0955819338923367,0.24750255488835995,Historical Volatility
2021-02-11,0.0955819338923367,0.24688628187866465,GARCH
2021-02-11,0.0955819338923367,0.14859185685791265,Random Forest
2021-02-11,0.0955819338923367,0.1393681913614273,XGBoost
2021-02-11,0.0955819338923367,0.14062854647636414,Hybrid GARCH+ML
2021-02-12,0.11533622717626471,0.24768824962261698,Historical Volatility
2021-02-12,0.11533622717626471,0.24688628187866465,GARCH
2021-02-12,0.11533622717626471,0.14872962742499007,Random Forest
2021-02-12,0.11533622717626471,0.1470039337873459,XGBoost
2021-02-12,0.11533622717626471,0.15010695159435272,Hybrid GARCH+ML
2021-02-15,0.17262068798423447,0.24422565791484802,Historical Volatility
2021-02-15,0.17262068798423447,0.24688628187866465,GARCH
2021-02-15,0.17262068798423447,0.14846814487634763,Random Forest
2021-02-15,0.17262068798423447,0.13564717769622803,XGBoost
2021-02-15,0.17262068798423447,0.1413881629705429,Hybrid GARCH+ML
2021-02-16,0.17331520219548296,0.23927091570432193,Historical Volatility
2021-02-16,0.17331520219548296,0.24688628187866465,GARCH
2021-02-16,0.17331520219548296,0.14905420202366723,Random Forest
2021-02-16,0.17331520219548296,0.13764312863349915,XGBoost
2021-02-16,0.17331520219548296,0.144491046667099,Hybrid GARCH+ML
2021-02-17,0.21182329294700275,0.23664945494678297,Historical Volatility
2021-02-17,0.21182329294700275,0.24688628187866465,GARCH
2021-02-17,0.21182329294700275,0.1505552752321239,Random Forest
2021-02-17,0.21182329294700275,0.1412903517484665,XGBoost
2021-02-17,0.21182329294700275,0.14631827175617218,Hybrid GARCH+ML
2021-02-18,0.2146169651211666,0.23720053365784663,Historical Volatility
2021-02-18,0.2146169651211666,0.24688628187866465,GARCH
2021-02-18,0.2146169651211666,0.15182351434370342,Random Forest
2021-02-18,0.2146169651211666,0.1486300379037857,XGBoost
2021-02-18,0.2146169651211666,0.15492236614227295,Hybrid GARCH+ML
2021-02-19,0.3406517140424105,0.23956586524366583,Historical Volatility
2021-02-19,0.3406517140424105,0.24688628187866465,GARCH
2021-02-19,0.3406517140424105,0.15333452048235657,Random Forest
2021-02-19,0.3406517140424105,0.16109319031238556,XGBoost
2021-02-19,0.3406517140424105,0.1687016487121582,Hybrid GARCH+ML
2021-02-22,0.3275133335388089,0.24535312765055842,Historical Volatility
2021-02-22,0.3275133335388089,0.24688628187866465,GARCH
2021-02-22,0.3275133335388089,0.18126793902928146,Random Forest
2021-02-22,0.3275133335388089,0.15953174233436584,XGBoost
2021-02-22,0.3275133335388089,0.17107225954532623,Hybrid GARCH+ML
2021-02-23,0.335715511035613,0.24229945648703755,Historical Volatility
2021-02-23,0.335715511035613,0.24688628187866465,GARCH
2021-02-23,0.335715511035613,0.16813731509347715,Random Forest
2021-02-23,0.335715511035613,0.15231385827064514,XGBoost
2021-02-23,0.335715511035613,0.17150834202766418,Hybrid GARCH+ML
2021-02-24,0.3451510688871283,0.23613187002534017,Historical Volatility
2021-02-24,0.3451510688871283,0.24688628187866465,GARCH
2021-02-24,0.3451510688871283,0.13274467033361487,Random Forest
2021-02-24,0.3451510688871283,0.12189299613237381,XGBoost
2021-02-24,0.3451510688871283,0.12490484118461609,Hybrid GARCH+ML
2021-02-25,0.3494590003001716,0.23032618936747032,Historical Volatility
2021-02-25,0.3494590003001716,0.24688628187866465,GARCH
2021-02-25,0.3494590003001716,0.12708483170607401,Random Forest
2021-02-25,0.3494590003001716,0.12955860793590546,XGBoost
2021-02-25,0.3494590003001716,0.1260412037372589,Hybrid GARCH+ML
2021-02-26,0.22913435216580827,0.2697000840448852,Historical Volatility
2021-02-26,0.22913435216580827,0.24688628187866465,GARCH
2021-02-26,0.22913435216580827,0.13795395582902212,Random Forest
2021-02-26,0.22913435216580827,0.13970471918582916,XGBoost
